xField[m],yField[m]
110.000000,0.000000
110.000000,72.000000
0.000000,72.000000
0.000000,0.000000
time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200201T192854800,64.597852,21.475631,47.032811,8.304994,17.369640,NaN,NaN,NaN
20200201T192854900,64.603445,21.752818,47.032812,8.304997,17.309520,NaN,NaN,NaN
20200201T192855000,64.618630,22.082344,47.032812,8.305001,17.303400,NaN,NaN,NaN
20200201T192855100,64.605120,22.440314,47.032813,8.305006,17.183880,NaN,NaN,NaN
20200201T192855200,64.579275,22.730991,47.032813,8.305010,17.058600,NaN,NaN,NaN
20200201T192855300,64.573932,23.010183,47.032814,8.305013,16.970400,NaN,NaN,NaN
20200201T192855400,64.544004,23.340249,47.032815,8.305018,16.787160,NaN,NaN,NaN
20200201T192855500,64.422451,23.602100,47.032816,8.305021,16.692840,NaN,NaN,NaN
20200201T192855600,64.365114,23.782628,47.032817,8.305023,16.444800,NaN,NaN,NaN
20200201T192855700,64.306407,23.955679,47.032818,8.305025,16.125840,NaN,NaN,NaN
20200201T192855800,64.225883,24.256378,47.032819,8.305029,15.886080,NaN,NaN,NaN
20200201T192855900,64.086514,24.421029,47.032820,8.305030,15.697440,NaN,NaN,NaN
20200201T192856000,63.966276,24.566717,47.032822,8.305032,15.437520,NaN,NaN,NaN
20200201T192856100,63.848807,24.789178,47.032823,8.305035,15.180120,NaN,NaN,NaN
20200201T192856200,63.765515,25.013104,47.032824,8.305037,14.875200,NaN,NaN,NaN
20200201T192856300,63.706863,25.309794,47.032825,8.305041,14.671080,NaN,NaN,NaN
20200201T192856400,63.670082,25.602476,47.032826,8.305045,14.425560,NaN,NaN,NaN
20200201T192856500,63.638784,25.925065,47.032827,8.305049,14.194080,NaN,NaN,NaN
20200201T192856600,63.586956,26.197321,47.032828,8.305052,14.011560,NaN,NaN,NaN
20200201T192856700,63.551546,26.497479,47.032829,8.305056,13.955760,NaN,NaN,NaN
20200201T192856800,63.506571,26.807119,47.032829,8.305060,13.755960,NaN,NaN,NaN
20200201T192856900,63.421936,27.085388,47.032831,8.305063,13.554360,NaN,NaN,NaN
20200201T192857000,63.298985,27.277942,47.032832,8.305066,13.378320,NaN,NaN,NaN
20200201T192857100,63.282705,27.559137,47.032833,8.305069,13.190400,NaN,NaN,NaN
20200201T192857200,63.219942,27.833397,47.032834,8.305073,13.078080,NaN,NaN,NaN
20200201T192857300,63.133909,28.042369,47.032835,8.305075,12.830400,NaN,NaN,NaN
20200201T192857400,63.050645,28.328114,47.032836,8.305079,12.676680,NaN,NaN,NaN
20200201T192857500,63.017976,28.643226,47.032837,8.305083,12.538800,NaN,NaN,NaN
20200201T192857600,62.938795,28.889582,47.032838,8.305086,12.387240,NaN,NaN,NaN
20200201T192857700,62.862355,29.150893,47.032839,8.305089,12.188880,NaN,NaN,NaN
20200201T192857800,62.835140,29.434093,47.032840,8.305092,12.087000,NaN,NaN,NaN
20200201T192857900,62.810638,29.670427,47.032840,8.305095,11.900880,NaN,NaN,NaN
20200201T192858000,62.736939,29.946691,47.032841,8.305099,11.781000,NaN,NaN,NaN
20200201T192858100,62.616728,30.154199,47.032843,8.305101,11.664720,NaN,NaN,NaN
20200201T192858200,62.514333,30.458907,47.032844,8.305105,11.644920,NaN,NaN,NaN
20200201T192858300,62.416021,30.724225,47.032846,8.305108,11.621880,NaN,NaN,NaN
20200201T192858400,62.304033,30.976595,47.032847,8.305111,11.536920,NaN,NaN,NaN
20200201T192858500,62.160580,31.180634,47.032849,8.305113,11.452680,NaN,NaN,NaN
20200201T192858600,62.018553,31.515790,47.032850,8.305117,11.630880,NaN,NaN,NaN
20200201T192858700,61.876526,31.850946,47.032852,8.305121,11.835720,NaN,NaN,NaN
20200201T192858800,61.753602,32.105320,47.032854,8.305124,11.889360,NaN,NaN,NaN
20200201T192858900,61.586962,32.429531,47.032856,8.305128,12.119760,NaN,NaN,NaN
20200201T192859000,61.387460,32.636116,47.032858,8.305130,12.173760,NaN,NaN,NaN
20200201T192859100,61.179763,32.859658,47.032860,8.305133,12.232800,NaN,NaN,NaN
20200201T192859200,60.941972,33.042348,47.032862,8.305135,12.139200,NaN,NaN,NaN
20200201T192859300,60.797204,33.362550,47.032864,8.305138,12.158640,NaN,NaN,NaN
20200201T192859400,60.634648,33.647372,47.032866,8.305142,12.166200,NaN,NaN,NaN
20200201T192859500,60.402393,33.983609,47.032869,8.305146,12.308400,NaN,NaN,NaN
20200201T192859600,60.237096,34.253477,47.032870,8.305149,12.175200,NaN,NaN,NaN
20200201T192859700,60.081365,34.513864,47.032872,8.305152,11.936520,NaN,NaN,NaN
20200201T192859800,59.922892,34.759297,47.032874,8.305154,11.737080,NaN,NaN,NaN
20200201T192859900,59.862815,34.924870,47.032875,8.305156,11.252880,NaN,NaN,NaN
20200201T192900000,59.851961,35.112334,47.032875,8.305159,10.757160,NaN,NaN,NaN
20200201T192900100,59.709879,35.323850,47.032877,8.305161,10.354320,NaN,NaN,NaN
20200201T192900200,59.555490,35.529894,47.032879,8.305163,10.089000,NaN,NaN,NaN
20200201T192900300,59.403787,35.627252,47.032880,8.305164,9.684360,NaN,NaN,NaN
20200201T192900400,59.336830,35.693621,47.032881,8.305165,9.127800,NaN,NaN,NaN
20200201T192900500,59.220675,35.799920,47.032882,8.305166,8.492400,NaN,NaN,NaN
20200201T192900600,59.123651,35.887256,47.032883,8.305167,7.956360,NaN,NaN,NaN
20200201T192900700,59.018404,35.929730,47.032884,8.305167,7.475760,NaN,NaN,NaN
20200201T192900800,58.917242,35.932816,47.032885,8.305167,7.045200,NaN,NaN,NaN
20200201T192900900,58.844802,35.969277,47.032886,8.305167,6.742080,NaN,NaN,NaN
20200201T192901000,58.738185,36.004275,47.032887,8.305168,6.589080,NaN,NaN,NaN
20200201T192901100,58.656181,36.050218,47.032887,8.305168,6.336000,NaN,NaN,NaN
20200201T192901200,58.563240,36.098165,47.032888,8.305168,6.054840,NaN,NaN,NaN
20200201T192901300,58.457966,36.078820,47.032889,8.305168,5.866920,NaN,NaN,NaN
20200201T192901400,58.369110,36.087378,47.032890,8.305168,5.794200,NaN,NaN,NaN
20200201T192901500,58.248788,36.047606,47.032891,8.305167,5.752800,NaN,NaN,NaN
20200201T192901600,58.221435,36.021707,47.032891,8.305167,5.614200,NaN,NaN,NaN
20200201T192901700,58.214583,35.984322,47.032891,8.305166,5.463360,NaN,NaN,NaN
20200201T192901800,58.146200,35.919575,47.032892,8.305165,5.394960,NaN,NaN,NaN
20200201T192901900,58.099689,35.850819,47.032892,8.305164,5.375160,NaN,NaN,NaN
20200201T192902000,58.008064,35.782603,47.032893,8.305163,5.400360,NaN,NaN,NaN
20200201T192902100,58.002554,35.690876,47.032893,8.305162,5.456520,NaN,NaN,NaN
20200201T192902200,57.950561,35.592212,47.032893,8.305160,5.494320,NaN,NaN,NaN
20200201T192902300,57.914985,35.521451,47.032893,8.305160,5.455800,NaN,NaN,NaN
20200201T192902400,57.827444,35.413847,47.032894,8.305158,5.462280,NaN,NaN,NaN
20200201T192902500,57.716661,35.302774,47.032894,8.305156,5.425920,NaN,NaN,NaN
20200201T192902600,57.696105,35.190620,47.032894,8.305155,5.467680,NaN,NaN,NaN
20200201T192902700,57.665983,35.087948,47.032895,8.305153,5.538960,NaN,NaN,NaN
20200201T192902800,57.608536,35.021196,47.032895,8.305152,5.477760,NaN,NaN,NaN
20200201T192902900,57.522365,34.921068,47.032896,8.305151,5.476680,NaN,NaN,NaN
20200201T192903000,57.437564,34.828418,47.032896,8.305149,5.420880,NaN,NaN,NaN
20200201T192903100,57.341828,34.737771,47.032897,8.305148,5.379120,NaN,NaN,NaN
20200201T192903200,57.231072,34.688518,47.032898,8.305147,5.299560,NaN,NaN,NaN
20200201T192903300,57.169514,34.599336,47.032898,8.305146,5.251320,NaN,NaN,NaN
20200201T192903400,57.040970,34.514703,47.032899,8.305144,5.226840,NaN,NaN,NaN
20200201T192903500,56.968476,34.427525,47.032900,8.305143,5.180400,NaN,NaN,NaN
20200201T192903600,56.965707,34.350751,47.032900,8.305142,5.081040,NaN,NaN,NaN
20200201T192903700,56.893213,34.263573,47.032900,8.305141,5.019120,NaN,NaN,NaN
20200201T192903800,56.812524,34.193353,47.032901,8.305140,5.008680,NaN,NaN,NaN
20200201T192903900,56.772864,34.161982,47.032901,8.305139,4.879080,NaN,NaN,NaN
20200201T192904000,56.660738,34.105252,47.032902,8.305138,4.780080,NaN,NaN,NaN
20200201T192904100,56.530824,34.013142,47.032903,8.305137,4.726080,NaN,NaN,NaN
20200201T192904200,56.406391,33.950939,47.032904,8.305136,4.687920,NaN,NaN,NaN
20200201T192904300,56.281959,33.888737,47.032905,8.305134,4.715280,NaN,NaN,NaN
20200201T192904400,56.205381,33.840948,47.032905,8.305134,4.687200,NaN,NaN,NaN
20200201T192904500,56.106931,33.797167,47.032906,8.305133,4.638960,NaN,NaN,NaN
20200201T192904600,56.026242,33.726948,47.032907,8.305132,4.654080,NaN,NaN,NaN
20200201T192904700,55.964684,33.637765,47.032907,8.305130,4.612320,NaN,NaN,NaN
20200201T192904800,55.893560,33.558064,47.032908,8.305129,4.598280,NaN,NaN,NaN
20200201T192904900,55.808759,33.465413,47.032908,8.305128,4.685760,NaN,NaN,NaN
20200201T192905000,55.737635,33.385712,47.032909,8.305127,4.737960,NaN,NaN,NaN
20200201T192905100,55.658316,33.322969,47.032909,8.305126,4.697640,NaN,NaN,NaN
20200201T192905200,55.573516,33.230319,47.032910,8.305124,4.708080,NaN,NaN,NaN
20200201T192905300,55.483261,33.169580,47.032911,8.305123,4.655520,NaN,NaN,NaN
20200201T192905400,55.391636,33.101364,47.032911,8.305122,4.656600,NaN,NaN,NaN
20200201T192905500,55.321883,33.029140,47.032912,8.305121,4.649760,NaN,NaN,NaN
20200201T192905600,55.235712,32.929013,47.032913,8.305120,4.664160,NaN,NaN,NaN
20200201T192905700,55.197395,32.843298,47.032913,8.305118,4.652640,NaN,NaN,NaN
20200201T192905800,55.119419,32.726213,47.032913,8.305117,4.682160,NaN,NaN,NaN
20200201T192905900,55.090668,32.631017,47.032913,8.305115,4.676400,NaN,NaN,NaN
20200201T192906000,55.007238,32.545843,47.032914,8.305114,4.651920,NaN,NaN,NaN
20200201T192906100,54.932002,32.443711,47.032914,8.305113,4.705920,NaN,NaN,NaN
20200201T192906200,54.834896,32.345588,47.032915,8.305111,4.719960,NaN,NaN,NaN
20200201T192906300,54.762401,32.258410,47.032916,8.305110,4.742640,NaN,NaN,NaN
20200201T192906400,54.666665,32.167764,47.032916,8.305108,4.765680,NaN,NaN,NaN
20200201T192906500,54.602366,32.063628,47.032917,8.305107,4.820760,NaN,NaN,NaN
20200201T192906600,54.472424,31.909698,47.032918,8.305105,4.943520,NaN,NaN,NaN
20200201T192906700,54.390337,31.770181,47.032918,8.305103,5.139000,NaN,NaN,NaN
20200201T192906800,54.326009,31.604225,47.032918,8.305100,5.370120,NaN,NaN,NaN
20200201T192906900,54.252117,31.447751,47.032919,8.305098,5.573520,NaN,NaN,NaN
20200201T192907000,54.123546,31.301298,47.032920,8.305096,5.889600,NaN,NaN,NaN
20200201T192907100,54.011364,31.120929,47.032920,8.305093,6.235920,NaN,NaN,NaN
20200201T192907200,53.870487,30.969003,47.032922,8.305091,6.522120,NaN,NaN,NaN
20200201T192907300,53.715933,30.804129,47.032923,8.305089,6.788880,NaN,NaN,NaN
20200201T192907400,53.605122,30.631236,47.032923,8.305086,7.107480,NaN,NaN,NaN
20200201T192907500,53.513441,30.439381,47.032924,8.305083,7.478640,NaN,NaN,NaN
20200201T192907600,53.373907,30.233113,47.032925,8.305080,7.742520,NaN,NaN,NaN
20200201T192907700,53.265809,30.013355,47.032925,8.305077,7.923960,NaN,NaN,NaN
20200201T192907800,53.175499,29.828977,47.032926,8.305075,8.053560,NaN,NaN,NaN
20200201T192907900,53.093384,29.627641,47.032926,8.305072,8.241120,NaN,NaN,NaN
20200201T192908000,52.919672,29.419909,47.032927,8.305069,8.343360,NaN,NaN,NaN
20200201T192908100,52.807490,29.239540,47.032928,8.305066,8.325360,NaN,NaN,NaN
20200201T192908200,52.715810,29.047685,47.032929,8.305063,8.415720,NaN,NaN,NaN
20200201T192908300,52.640519,28.821914,47.032929,8.305060,8.529840,NaN,NaN,NaN
20200201T192908400,52.507809,28.591210,47.032930,8.305057,8.576280,NaN,NaN,NaN
20200201T192908500,52.410647,28.369448,47.032930,8.305054,8.532000,NaN,NaN,NaN
20200201T192908600,52.295725,28.174125,47.032931,8.305051,8.579520,NaN,NaN,NaN
20200201T192908700,52.178061,27.963848,47.032932,8.305048,8.634600,NaN,NaN,NaN
20200201T192908800,51.967430,27.739699,47.032933,8.305045,8.695440,NaN,NaN,NaN
20200201T192908900,51.878518,27.624618,47.032934,8.305043,8.557560,NaN,NaN,NaN
20200201T192909000,51.823784,27.511000,47.032934,8.305041,8.358840,NaN,NaN,NaN
20200201T192909100,51.714343,27.345585,47.032935,8.305039,8.216640,NaN,NaN,NaN
20200201T192909200,51.603505,27.110873,47.032935,8.305036,8.045280,NaN,NaN,NaN
20200201T192909300,51.461257,26.951471,47.032936,8.305033,7.840080,NaN,NaN,NaN
20200201T192909400,51.286201,26.798082,47.032938,8.305031,7.692120,NaN,NaN,NaN
20200201T192909500,51.150805,26.676064,47.032939,8.305029,7.529040,NaN,NaN,NaN
20200201T192909600,51.052328,26.570465,47.032939,8.305027,7.218720,NaN,NaN,NaN
20200201T192909700,50.986686,26.520671,47.032940,8.305027,6.804720,NaN,NaN,NaN
20200201T192909800,50.916960,26.510267,47.032940,8.305026,6.204240,NaN,NaN,NaN
20200201T192909900,50.840382,26.462478,47.032941,8.305025,5.730480,NaN,NaN,NaN
20200201T192910000,50.795268,26.463018,47.032941,8.305025,5.214600,NaN,NaN,NaN
20200201T192910100,50.750155,26.463559,47.032942,8.305025,4.625280,NaN,NaN,NaN
20200201T192910200,50.720088,26.484526,47.032942,8.305025,3.939840,NaN,NaN,NaN
20200201T192910300,50.714634,26.516438,47.032942,8.305026,3.301560,NaN,NaN,NaN
20200201T192910400,50.711921,26.563304,47.032942,8.305027,2.696040,NaN,NaN,NaN
20200201T192910500,50.726996,26.645550,47.032942,8.305028,2.253600,NaN,NaN,NaN
20200201T192910600,50.742070,26.727796,47.032942,8.305029,1.956960,NaN,NaN,NaN
20200201T192910700,50.773563,26.837946,47.032942,8.305030,1.938240,NaN,NaN,NaN
20200201T192910800,50.822843,26.983475,47.032942,8.305032,2.159640,NaN,NaN,NaN
20200201T192910900,50.903560,27.115515,47.032941,8.305034,2.460600,NaN,NaN,NaN
20200201T192911000,50.914551,27.237150,47.032942,8.305036,2.767320,NaN,NaN,NaN
20200201T192911100,50.910495,27.338358,47.032942,8.305037,3.098880,NaN,NaN,NaN
20200201T192911200,50.895503,27.441571,47.032942,8.305038,3.494520,NaN,NaN,NaN
20200201T192911300,50.888734,27.589646,47.032942,8.305040,3.919680,NaN,NaN,NaN
20200201T192911400,50.881965,27.737721,47.032943,8.305042,4.262040,NaN,NaN,NaN
20200201T192911500,50.921652,27.830912,47.032942,8.305043,4.452840,NaN,NaN,NaN
20200201T192911600,50.921707,27.954551,47.032943,8.305045,4.645800,NaN,NaN,NaN
20200201T192911700,50.973728,28.115035,47.032942,8.305047,4.798800,NaN,NaN,NaN
20200201T192911800,51.051704,28.232120,47.032942,8.305049,4.874760,NaN,NaN,NaN
20200201T192911900,51.069519,28.329320,47.032942,8.305050,4.712760,NaN,NaN,NaN
20200201T192912000,51.096900,28.417039,47.032942,8.305051,4.587480,NaN,NaN,NaN
20200201T192912100,51.092844,28.518247,47.032942,8.305053,4.608360,NaN,NaN,NaN
20200201T192912200,51.105178,28.585540,47.032942,8.305054,4.681800,NaN,NaN,NaN
20200201T192912300,51.185867,28.655759,47.032941,8.305055,4.631760,NaN,NaN,NaN
20200201T192912400,51.269270,28.679113,47.032941,8.305055,4.550760,NaN,NaN,NaN
20200201T192912500,51.321236,28.715957,47.032940,8.305056,4.443480,NaN,NaN,NaN
20200201T192912600,51.366349,28.715417,47.032940,8.305056,4.219560,NaN,NaN,NaN
20200201T192912700,51.388221,28.711408,47.032940,8.305056,3.811320,NaN,NaN,NaN
20200201T192912800,51.405981,28.684968,47.032940,8.305056,3.339000,NaN,NaN,NaN
20200201T192912900,51.397759,28.640107,47.032940,8.305055,3.097800,NaN,NaN,NaN
20200201T192913000,51.384082,28.627157,47.032940,8.305055,2.912040,NaN,NaN,NaN
20200201T192913100,51.345765,28.541443,47.032940,8.305054,2.733840,NaN,NaN,NaN
20200201T192913200,51.317042,28.508067,47.032940,8.305053,2.477880,NaN,NaN,NaN
20200201T192913300,51.265076,28.471223,47.032940,8.305052,2.282400,NaN,NaN,NaN
20200201T192913400,51.273271,28.454265,47.032940,8.305052,2.033640,NaN,NaN,NaN
