xField[m],yField[m]
110.000000,0.000000
110.000000,72.000000
0.000000,72.000000
0.000000,0.000000
time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200201T194907200,40.166921,25.953736,47.033035,8.304994,18.248760,NaN,NaN,NaN
20200201T194907300,39.663761,25.798659,47.033039,8.304990,18.421920,NaN,NaN,NaN
20200201T194907400,39.211197,25.672949,47.033043,8.304988,18.442800,NaN,NaN,NaN
20200201T194907500,38.779135,25.535753,47.033046,8.304985,18.381600,NaN,NaN,NaN
20200201T194907600,38.252733,25.377208,47.033051,8.304982,18.383760,NaN,NaN,NaN
20200201T194907700,37.776927,25.248030,47.033055,8.304979,18.304920,NaN,NaN,NaN
20200201T194907800,37.247840,25.198172,47.033059,8.304977,18.338400,NaN,NaN,NaN
20200201T194907900,36.725577,25.123877,47.033064,8.304975,18.373320,NaN,NaN,NaN
20200201T194908000,36.234724,24.974273,47.033068,8.304972,18.324360,NaN,NaN,NaN
20200201T194908100,35.690590,24.903988,47.033073,8.304969,18.426960,NaN,NaN,NaN
20200201T194908200,35.127325,24.852665,47.033077,8.304967,18.555120,NaN,NaN,NaN
20200201T194908300,34.494334,24.790939,47.033083,8.304965,18.707760,NaN,NaN,NaN
20200201T194908400,34.002221,24.881137,47.033087,8.304965,18.835560,NaN,NaN,NaN
20200201T194908500,33.393842,24.830356,47.033093,8.304963,19.116000,NaN,NaN,NaN
20200201T194908600,32.849735,24.821890,47.033097,8.304962,19.222200,NaN,NaN,NaN
20200201T194908700,32.285127,24.824911,47.033102,8.304960,19.398960,NaN,NaN,NaN
20200201T194908800,31.635774,24.858921,47.033108,8.304959,19.678680,NaN,NaN,NaN
20200201T194908900,31.164162,24.937634,47.033113,8.304959,19.728000,NaN,NaN,NaN
20200201T194909000,30.544903,25.012496,47.033118,8.304959,19.983960,NaN,NaN,NaN
20200201T194909100,29.933783,24.946761,47.033124,8.304956,20.133000,NaN,NaN,NaN
20200201T194909200,29.448467,24.950705,47.033128,8.304955,20.113560,NaN,NaN,NaN
20200201T194909300,28.844227,24.984174,47.033133,8.304954,20.140200,NaN,NaN,NaN
20200201T194909400,28.255006,24.976250,47.033138,8.304953,20.218680,NaN,NaN,NaN
20200201T194909500,27.705363,24.814237,47.033143,8.304949,20.205360,NaN,NaN,NaN
20200201T194909600,27.188527,24.646211,47.033147,8.304946,20.158200,NaN,NaN,NaN
20200201T194909700,26.660727,24.418370,47.033152,8.304942,20.109240,NaN,NaN,NaN
20200201T194909800,26.146576,24.141659,47.033156,8.304937,19.982160,NaN,NaN,NaN
20200201T194909900,25.516215,23.847607,47.033161,8.304932,20.217240,NaN,NaN,NaN
20200201T194910000,24.945960,23.449801,47.033165,8.304925,20.393640,NaN,NaN,NaN
20200201T194910100,24.434467,23.002584,47.033169,8.304918,20.633760,NaN,NaN,NaN
20200201T194910200,23.964004,22.594215,47.033172,8.304912,20.935080,NaN,NaN,NaN
20200201T194910300,23.470272,22.120559,47.033176,8.304904,21.246120,NaN,NaN,NaN
20200201T194910400,22.945102,21.660393,47.033180,8.304897,21.629880,NaN,NaN,NaN
20200201T194910500,22.466389,21.145343,47.033183,8.304889,22.012560,NaN,NaN,NaN
20200201T194910600,21.998584,20.566469,47.033187,8.304881,22.596480,NaN,NaN,NaN
20200201T194910700,21.590967,20.069300,47.033189,8.304873,23.091840,NaN,NaN,NaN
20200201T194910800,21.162822,19.521798,47.033192,8.304865,23.603760,NaN,NaN,NaN
20200201T194910900,20.651273,18.950942,47.033196,8.304857,24.022800,NaN,NaN,NaN
20200201T194911000,20.167106,18.467805,47.033199,8.304849,24.263640,NaN,NaN,NaN
20200201T194911100,19.699301,17.888931,47.033203,8.304841,24.586920,NaN,NaN,NaN
20200201T194911200,19.201373,17.207385,47.033206,8.304831,25.052760,NaN,NaN,NaN
20200201T194911300,18.740420,16.665897,47.033209,8.304823,25.414200,NaN,NaN,NaN
20200201T194911400,18.238436,16.085560,47.033213,8.304814,25.773120,NaN,NaN,NaN
20200201T194911500,17.759723,15.570511,47.033216,8.304806,26.043120,NaN,NaN,NaN
20200201T194911600,17.294714,15.130231,47.033219,8.304799,26.125920,NaN,NaN,NaN
20200201T194911700,16.836473,14.541877,47.033223,8.304791,26.310600,NaN,NaN,NaN
20200201T194911800,16.318100,13.995457,47.033226,8.304782,26.477640,NaN,NaN,NaN
20200201T194911900,15.755955,13.395235,47.033230,8.304773,26.678880,NaN,NaN,NaN
20200201T194912000,15.158290,12.847893,47.033235,8.304765,26.997840,NaN,NaN,NaN
20200201T194912100,14.674094,12.302936,47.033238,8.304756,27.145080,NaN,NaN,NaN
20200201T194912200,14.137904,11.659317,47.033242,8.304747,27.276840,NaN,NaN,NaN
20200201T194912300,13.656422,11.067495,47.033245,8.304738,27.387720,NaN,NaN,NaN
20200201T194912400,13.043709,10.499727,47.033250,8.304729,27.552960,NaN,NaN,NaN
20200201T194912500,12.517140,9.970266,47.033253,8.304721,27.734400,NaN,NaN,NaN
20200201T194912600,11.954967,9.308225,47.033257,8.304711,28.087200,NaN,NaN,NaN
20200201T194912700,11.390053,8.631231,47.033261,8.304701,28.380600,NaN,NaN,NaN
20200201T194912800,10.860715,8.024996,47.033265,8.304692,28.646280,NaN,NaN,NaN
20200201T194912900,10.261651,7.408358,47.033269,8.304683,28.845720,NaN,NaN,NaN
20200201T194913000,9.713210,6.882907,47.033273,8.304675,28.914120,NaN,NaN,NaN
20200201T194913100,9.186613,6.291627,47.033277,8.304666,29.021760,NaN,NaN,NaN
20200201T194913200,8.634033,5.681925,47.033281,8.304657,29.107080,NaN,NaN,NaN
20200201T194913300,8.197747,5.275023,47.033284,8.304650,28.955520,NaN,NaN,NaN
20200201T194913400,7.645195,4.727141,47.033288,8.304642,28.720080,NaN,NaN,NaN
20200201T194913500,7.192519,4.354155,47.033291,8.304636,28.323360,NaN,NaN,NaN
20200201T194913600,6.783531,3.849512,47.033294,8.304628,27.771120,NaN,NaN,NaN
20200201T194913700,6.389562,3.303475,47.033297,8.304620,27.278640,NaN,NaN,NaN
20200201T194913800,5.915014,2.934499,47.033300,8.304614,26.692920,NaN,NaN,NaN
20200201T194913900,5.663295,2.547864,47.033302,8.304609,25.793280,NaN,NaN,NaN
20200201T194914000,5.490923,2.285790,47.033303,8.304605,24.675480,NaN,NaN,NaN
20200201T194914100,5.300791,2.050157,47.033304,8.304602,23.360040,NaN,NaN,NaN
20200201T194914200,5.161310,1.967529,47.033305,8.304600,21.669480,NaN,NaN,NaN
20200201T194914300,5.047757,1.779684,47.033306,8.304597,20.101320,NaN,NaN,NaN
20200201T194914400,4.798862,1.593462,47.033308,8.304595,18.512640,NaN,NaN,NaN
20200201T194914500,4.644334,1.490408,47.033309,8.304593,16.960680,NaN,NaN,NaN
20200201T194914600,4.483065,1.597249,47.033311,8.304594,15.239160,NaN,NaN,NaN
20200201T194914700,4.299869,1.584459,47.033312,8.304593,13.453920,NaN,NaN,NaN
20200201T194914800,4.198650,1.463906,47.033313,8.304591,11.694600,NaN,NaN,NaN
20200201T194914900,4.074244,1.463524,47.033314,8.304591,10.065600,NaN,NaN,NaN
20200201T194915000,3.994980,1.524421,47.033315,8.304592,8.645400,NaN,NaN,NaN
20200201T194915100,3.925310,1.637657,47.033316,8.304593,7.429680,NaN,NaN,NaN
20200201T194915200,3.839249,1.784809,47.033317,8.304595,6.622560,NaN,NaN,NaN
20200201T194915300,3.855723,1.936351,47.033317,8.304597,5.977440,NaN,NaN,NaN
20200201T194915400,3.766977,2.192189,47.033318,8.304600,5.549400,NaN,NaN,NaN
20200201T194915500,3.753468,2.550158,47.033319,8.304604,5.546880,NaN,NaN,NaN
20200201T194915600,3.711207,2.812931,47.033320,8.304608,5.781600,NaN,NaN,NaN
20200201T194915700,3.727708,3.026293,47.033320,8.304610,5.951160,NaN,NaN,NaN
20200201T194915800,3.804371,3.259541,47.033319,8.304614,6.164280,NaN,NaN,NaN
20200201T194915900,3.907016,3.511210,47.033319,8.304617,6.613200,NaN,NaN,NaN
20200201T194916000,4.025996,3.605323,47.033318,8.304619,7.080120,NaN,NaN,NaN
20200201T194916100,4.064313,3.691037,47.033318,8.304620,7.404480,NaN,NaN,NaN
20200201T194916200,4.156022,3.944711,47.033318,8.304623,7.712640,NaN,NaN,NaN
20200201T194916300,4.292846,4.197844,47.033317,8.304627,8.067240,NaN,NaN,NaN
20200201T194916400,4.402316,4.425078,47.033316,8.304630,8.231040,NaN,NaN,NaN
20200201T194916500,4.485747,4.510251,47.033316,8.304631,8.019000,NaN,NaN,NaN
20200201T194916600,4.469385,4.605987,47.033316,8.304633,7.657920,NaN,NaN,NaN
20200201T194916700,4.405140,4.625491,47.033316,8.304633,7.245000,NaN,NaN,NaN
20200201T194916800,4.380583,4.738185,47.033317,8.304634,6.834960,NaN,NaN,NaN
20200201T194916900,4.443513,4.834844,47.033316,8.304636,6.282000,NaN,NaN,NaN
20200201T194917000,4.503702,4.916549,47.033316,8.304637,5.819400,NaN,NaN,NaN
20200201T194917100,4.563891,4.998254,47.033316,8.304638,5.493240,NaN,NaN,NaN
20200201T194917200,4.552983,5.062078,47.033316,8.304639,5.063400,NaN,NaN,NaN
20200201T194917300,4.512036,5.208689,47.033316,8.304641,4.610160,NaN,NaN,NaN
20200201T194917400,4.646035,5.261409,47.033315,8.304642,4.110480,NaN,NaN,NaN
20200201T194917500,4.796452,5.342032,47.033314,8.304643,3.768120,NaN,NaN,NaN
20200201T194917600,4.874429,5.459117,47.033314,8.304645,3.592080,NaN,NaN,NaN
20200201T194917700,4.905922,5.569267,47.033313,8.304646,3.551040,NaN,NaN,NaN
20200201T194917800,4.903236,5.677952,47.033314,8.304648,3.528000,NaN,NaN,NaN
20200201T194917900,5.000316,5.714255,47.033313,8.304648,3.512880,NaN,NaN,NaN
20200201T194918000,5.112443,5.770984,47.033312,8.304649,3.520080,NaN,NaN,NaN
20200201T194918100,5.033207,5.893700,47.033313,8.304651,3.471480,NaN,NaN,NaN
20200201T194918200,4.955342,6.023894,47.033314,8.304652,3.431880,NaN,NaN,NaN
20200201T194918300,4.986835,6.134043,47.033314,8.304654,3.358800,NaN,NaN,NaN
20200201T194918400,5.026522,6.227234,47.033313,8.304655,3.352680,NaN,NaN,NaN
20200201T194918500,5.160549,6.341774,47.033313,8.304657,3.372480,NaN,NaN,NaN
20200201T194918600,5.222136,6.492775,47.033312,8.304659,3.425760,NaN,NaN,NaN
20200201T194918700,5.361645,6.637223,47.033311,8.304661,3.500280,NaN,NaN,NaN
20200201T194918800,5.468318,6.725864,47.033310,8.304662,3.504240,NaN,NaN,NaN
20200201T194918900,5.583186,6.797546,47.033310,8.304664,3.540960,NaN,NaN,NaN
20200201T194919000,5.734973,6.885646,47.033308,8.304665,3.595320,NaN,NaN,NaN
20200201T194919100,5.800644,6.997259,47.033308,8.304667,3.701520,NaN,NaN,NaN
20200201T194919200,5.665386,7.184341,47.033309,8.304669,3.657240,NaN,NaN,NaN
20200201T194919300,5.629921,7.360860,47.033310,8.304671,3.627720,NaN,NaN,NaN
20200201T194919400,5.606707,7.419211,47.033310,8.304672,3.558960,NaN,NaN,NaN
20200201T194919500,5.717463,7.468463,47.033309,8.304673,3.548880,NaN,NaN,NaN
20200201T194919600,5.781763,7.572599,47.033309,8.304674,3.559320,NaN,NaN,NaN
20200201T194919700,5.811914,7.737091,47.033309,8.304676,3.649680,NaN,NaN,NaN
20200201T194919800,5.876186,7.779407,47.033308,8.304677,3.759480,NaN,NaN,NaN
20200201T194919900,5.952793,7.889015,47.033308,8.304679,3.929040,NaN,NaN,NaN
20200201T194920000,6.049900,7.987138,47.033307,8.304680,4.143960,NaN,NaN,NaN
20200201T194920100,6.084134,8.112241,47.033307,8.304682,4.431600,NaN,NaN,NaN
20200201T194920200,6.183955,8.163497,47.033306,8.304683,4.911840,NaN,NaN,NaN
20200201T194920300,6.272840,8.216758,47.033306,8.304684,5.329080,NaN,NaN,NaN
20200201T194920400,6.322093,8.300468,47.033305,8.304685,5.753880,NaN,NaN,NaN
20200201T194920500,6.380911,8.374696,47.033305,8.304686,6.089040,NaN,NaN,NaN
20200201T194920600,6.401440,8.425030,47.033305,8.304687,6.328800,NaN,NaN,NaN
20200201T194920700,6.437017,8.495790,47.033305,8.304688,6.403320,NaN,NaN,NaN
20200201T194920800,6.471222,8.559073,47.033304,8.304689,6.460920,NaN,NaN,NaN
20200201T194920900,6.553283,8.636769,47.033304,8.304690,6.430320,NaN,NaN,NaN
20200201T194921000,6.601193,8.774821,47.033304,8.304692,6.391080,NaN,NaN,NaN
20200201T194921100,6.691477,8.897379,47.033303,8.304693,6.378480,NaN,NaN,NaN
20200201T194921200,6.773593,9.098715,47.033303,8.304696,6.425280,NaN,NaN,NaN
20200201T194921300,6.839291,9.272147,47.033302,8.304699,6.540480,NaN,NaN,NaN
20200201T194921400,6.965123,9.403645,47.033302,8.304701,6.540120,NaN,NaN,NaN
20200201T194921500,7.008922,9.519267,47.033301,8.304702,6.538320,NaN,NaN,NaN
20200201T194921600,7.126559,9.667723,47.033301,8.304704,6.567840,NaN,NaN,NaN
20200201T194921700,7.223694,9.827665,47.033300,8.304707,6.613560,NaN,NaN,NaN
20200201T194921800,7.283911,9.971190,47.033300,8.304709,6.603480,NaN,NaN,NaN
20200201T194921900,7.367397,10.180002,47.033299,8.304712,6.576120,NaN,NaN,NaN
20200201T194922000,7.385213,10.277202,47.033299,8.304713,6.412320,NaN,NaN,NaN
20200201T194922100,7.392094,10.376406,47.033299,8.304714,6.171840,NaN,NaN,NaN
20200201T194922200,7.404455,10.505518,47.033299,8.304716,5.878800,NaN,NaN,NaN
20200201T194922300,7.435948,10.615667,47.033299,8.304717,5.530680,NaN,NaN,NaN
20200201T194922400,7.452421,10.767210,47.033299,8.304719,5.317200,NaN,NaN,NaN
20200201T194922500,7.471608,10.871887,47.033299,8.304721,5.042160,NaN,NaN,NaN
20200201T194922600,7.485312,10.946656,47.033299,8.304722,4.696200,NaN,NaN,NaN
20200201T194922700,7.538705,11.114616,47.033299,8.304724,4.469400,NaN,NaN,NaN
20200201T194922800,7.626275,11.284039,47.033299,8.304727,4.469040,NaN,NaN,NaN
20200201T194922900,7.727522,11.466412,47.033298,8.304729,4.573440,NaN,NaN,NaN
20200201T194923000,7.800044,11.615409,47.033298,8.304731,4.618080,NaN,NaN,NaN
20200201T194923100,7.828824,11.772424,47.033298,8.304733,4.634640,NaN,NaN,NaN
20200201T194923200,7.835704,11.871629,47.033298,8.304735,4.610160,NaN,NaN,NaN
20200201T194923300,7.853548,12.030648,47.033298,8.304737,4.618800,NaN,NaN,NaN
20200201T194923400,7.874132,12.204621,47.033298,8.304739,4.632120,NaN,NaN,NaN
20200201T194923500,7.911135,12.406498,47.033298,8.304742,4.719240,NaN,NaN,NaN
20200201T194923600,7.901625,12.539619,47.033298,8.304743,4.828320,NaN,NaN,NaN
20200201T194923700,7.907135,12.631346,47.033298,8.304745,4.793760,NaN,NaN,NaN
20200201T194923800,7.963240,12.752440,47.033298,8.304746,4.647240,NaN,NaN,NaN
20200201T194923900,8.065829,12.880470,47.033297,8.304748,4.488120,NaN,NaN,NaN
20200201T194924000,8.149288,13.027463,47.033297,8.304750,4.491000,NaN,NaN,NaN
20200201T194924100,8.146603,13.136149,47.033297,8.304752,4.503240,NaN,NaN,NaN
20200201T194924200,8.224580,13.253234,47.033297,8.304754,4.540320,NaN,NaN,NaN
20200201T194924300,8.312122,13.360838,47.033296,8.304755,4.448880,NaN,NaN,NaN
20200201T194924400,8.377765,13.410631,47.033296,8.304756,4.261680,NaN,NaN,NaN
20200201T194924500,8.454315,13.396600,47.033295,8.304756,4.023720,NaN,NaN,NaN
20200201T194924600,8.492605,13.420494,47.033294,8.304756,3.825720,NaN,NaN,NaN
20200201T194924700,8.530894,13.444388,47.033294,8.304757,3.670920,NaN,NaN,NaN
20200201T194924800,8.582832,13.419412,47.033294,8.304756,3.448440,NaN,NaN,NaN
20200201T194924900,8.666236,13.442766,47.033293,8.304757,3.264840,NaN,NaN,NaN
20200201T194925000,8.708608,13.427271,47.033293,8.304757,3.027960,NaN,NaN,NaN
20200201T194925100,8.781076,13.452629,47.033292,8.304757,2.777040,NaN,NaN,NaN
20200201T194925200,8.856284,13.492941,47.033291,8.304758,2.532600,NaN,NaN,NaN
20200201T194925300,8.969781,13.557147,47.033290,8.304759,2.460240,NaN,NaN,NaN
20200201T194925400,9.092844,13.611871,47.033290,8.304760,2.487240,NaN,NaN,NaN
20200201T194925500,9.166710,13.706526,47.033289,8.304762,2.491200,NaN,NaN,NaN
20200201T194925600,9.319839,13.740283,47.033288,8.304762,2.554920,NaN,NaN,NaN
20200201T194925700,9.455181,13.738661,47.033287,8.304763,2.717640,NaN,NaN,NaN
20200201T194925800,9.546779,13.745056,47.033286,8.304763,2.918880,NaN,NaN,NaN
20200201T194925900,9.658878,13.739965,47.033285,8.304763,3.046680,NaN,NaN,NaN
20200201T194926000,9.780543,13.725393,47.033284,8.304763,3.213360,NaN,NaN,NaN
20200201T194926100,9.929561,13.736720,47.033282,8.304764,3.459960,NaN,NaN,NaN
20200201T194926200,10.112757,13.749510,47.033281,8.304764,3.789000,NaN,NaN,NaN
20200201T194926300,10.256321,13.792749,47.033279,8.304765,4.103280,NaN,NaN,NaN
20200201T194926400,10.408108,13.880850,47.033278,8.304767,4.429440,NaN,NaN,NaN
20200201T194926500,10.648752,13.960391,47.033276,8.304768,4.974480,NaN,NaN,NaN
20200201T194926600,10.901702,14.045405,47.033274,8.304770,5.502240,NaN,NaN,NaN
20200201T194926700,11.005634,14.119093,47.033273,8.304771,5.779080,NaN,NaN,NaN
20200201T194926800,11.197053,14.176745,47.033272,8.304773,6.068880,NaN,NaN,NaN
20200201T194926900,11.400778,14.239869,47.033270,8.304774,6.392160,NaN,NaN,NaN
20200201T194927000,11.582632,14.307002,47.033269,8.304775,6.717240,NaN,NaN,NaN
20200201T194927100,11.663350,14.439041,47.033268,8.304777,6.929640,NaN,NaN,NaN
20200201T194927200,11.826100,14.586957,47.033267,8.304779,7.140960,NaN,NaN,NaN
20200201T194927300,11.957386,14.686543,47.033266,8.304781,7.207200,NaN,NaN,NaN
20200201T194927400,12.135128,14.731246,47.033264,8.304782,7.211520,NaN,NaN,NaN
