xField[m],yField[m]
110.000000,0.000000
110.000000,72.000000
0.000000,72.000000
0.000000,0.000000
time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200201T191826800,54.188505,5.446600,47.032877,8.304761,4.466520,NaN,NaN,NaN
20200201T191826900,54.105131,5.485067,47.032878,8.304762,3.623760,NaN,NaN,NaN
20200201T191827000,54.055934,5.524996,47.032879,8.304762,3.067920,NaN,NaN,NaN
20200201T191827100,54.038173,5.551436,47.032879,8.304763,2.723400,NaN,NaN,NaN
20200201T191827200,53.938437,5.685639,47.032880,8.304764,2.520000,NaN,NaN,NaN
20200201T191827300,53.863313,5.830786,47.032881,8.304766,2.684880,NaN,NaN,NaN
20200201T191827400,53.810060,5.971925,47.032881,8.304767,2.980800,NaN,NaN,NaN
20200201T191827500,53.804662,6.127476,47.032882,8.304769,3.211200,NaN,NaN,NaN
20200201T191827600,53.797893,6.275551,47.032882,8.304771,3.190320,NaN,NaN,NaN
20200201T191827700,53.818450,6.387705,47.032882,8.304773,3.094200,NaN,NaN,NaN
20200201T191827800,53.810283,6.466483,47.032882,8.304774,3.096720,NaN,NaN,NaN
20200201T191827900,53.728278,6.512426,47.032883,8.304774,3.161520,NaN,NaN,NaN
20200201T191828000,53.754317,6.654488,47.032883,8.304776,3.361680,NaN,NaN,NaN
20200201T191828100,53.765309,6.776123,47.032883,8.304778,3.512160,NaN,NaN,NaN
20200201T191828200,53.820043,6.889740,47.032883,8.304779,3.609360,NaN,NaN,NaN
20200201T191828300,53.918549,7.057160,47.032882,8.304782,3.676320,NaN,NaN,NaN
20200201T191828400,53.984219,7.168773,47.032882,8.304783,3.671280,NaN,NaN,NaN
20200201T191828500,54.095003,7.279845,47.032881,8.304785,3.756960,NaN,NaN,NaN
20200201T191828600,54.218093,7.396390,47.032880,8.304787,3.894840,NaN,NaN,NaN
20200201T191828700,54.394491,7.495435,47.032879,8.304789,4.225320,NaN,NaN,NaN
20200201T191828800,54.523035,7.580068,47.032878,8.304790,4.581360,NaN,NaN,NaN
20200201T191828900,54.666599,7.623307,47.032877,8.304791,4.974480,NaN,NaN,NaN
20200201T191829000,54.786948,7.724898,47.032876,8.304792,5.244480,NaN,NaN,NaN
20200201T191829100,54.978393,7.844370,47.032874,8.304794,5.542560,NaN,NaN,NaN
20200201T191829200,55.164357,7.933935,47.032873,8.304796,5.818680,NaN,NaN,NaN
20200201T191829300,55.316171,8.083855,47.032872,8.304798,6.013440,NaN,NaN,NaN
20200201T191829400,55.495310,8.197855,47.032870,8.304800,6.248160,NaN,NaN,NaN
20200201T191829500,55.608807,8.262061,47.032869,8.304801,6.343920,NaN,NaN,NaN
20200201T191829600,55.797512,8.366579,47.032868,8.304803,6.498000,NaN,NaN,NaN
20200201T191829700,56.023108,8.425695,47.032866,8.304804,6.633000,NaN,NaN,NaN
20200201T191829800,56.202219,8.477875,47.032864,8.304806,6.807960,NaN,NaN,NaN
20200201T191829900,56.411425,8.570907,47.032863,8.304807,7.073640,NaN,NaN,NaN
20200201T191830000,56.516727,8.652072,47.032862,8.304809,7.151400,NaN,NaN,NaN
20200201T191830100,56.634335,8.738709,47.032861,8.304810,7.125120,NaN,NaN,NaN
20200201T191830200,56.691783,8.805460,47.032861,8.304811,7.002000,NaN,NaN,NaN
20200201T191830300,56.817586,8.875139,47.032860,8.304812,6.830280,NaN,NaN,NaN
20200201T191830400,56.854505,8.891557,47.032859,8.304812,6.489000,NaN,NaN,NaN
20200201T191830500,56.917406,8.926396,47.032859,8.304813,6.272280,NaN,NaN,NaN
20200201T191830600,56.984391,8.921847,47.032858,8.304813,5.913360,NaN,NaN,NaN
20200201T191830700,57.060942,8.907816,47.032857,8.304813,5.481000,NaN,NaN,NaN
20200201T191830800,57.182605,8.893244,47.032856,8.304813,5.098320,NaN,NaN,NaN
20200201T191830900,57.248220,8.881217,47.032856,8.304813,4.611240,NaN,NaN,NaN
20200201T191831000,57.308381,8.901103,47.032855,8.304814,4.296600,NaN,NaN,NaN
20200201T191831100,57.384931,8.887072,47.032855,8.304814,3.964680,NaN,NaN,NaN
20200201T191831200,57.457370,8.850610,47.032854,8.304813,3.695040,NaN,NaN,NaN
20200201T191831300,57.539402,8.866487,47.032853,8.304814,3.443760,NaN,NaN,NaN
20200201T191831400,57.551709,8.871959,47.032853,8.304814,3.257280,NaN,NaN,NaN
20200201T191831500,57.558533,8.847524,47.032853,8.304813,3.022920,NaN,NaN,NaN
20200201T191831600,57.558505,8.785704,47.032853,8.304813,2.850120,NaN,NaN,NaN
20200201T191831700,57.570784,8.729357,47.032853,8.304812,2.726280,NaN,NaN,NaN
20200201T191831800,57.573469,8.620671,47.032852,8.304811,2.638440,NaN,NaN,NaN
20200201T191831900,57.567959,8.528944,47.032852,8.304809,2.673360,NaN,NaN,NaN
20200201T191832000,57.580238,8.472596,47.032852,8.304809,2.716560,NaN,NaN,NaN
20200201T191832100,57.563792,8.382873,47.032852,8.304808,2.833200,NaN,NaN,NaN
20200201T191832200,57.502261,8.355511,47.032853,8.304807,2.836800,NaN,NaN,NaN
20200201T191832300,57.451638,8.264324,47.032853,8.304806,2.822040,NaN,NaN,NaN
20200201T191832400,57.396931,8.212526,47.032853,8.304805,2.870640,NaN,NaN,NaN
20200201T191832500,57.290259,8.123885,47.032854,8.304804,3.097800,NaN,NaN,NaN
20200201T191832600,57.182188,7.965947,47.032855,8.304801,3.506040,NaN,NaN,NaN
20200201T191832700,57.059098,7.849402,47.032856,8.304799,3.933360,NaN,NaN,NaN
20200201T191832800,56.992057,7.730312,47.032856,8.304798,4.275720,NaN,NaN,NaN
20200201T191832900,56.922303,7.658088,47.032857,8.304797,4.422600,NaN,NaN,NaN
20200201T191833000,56.810177,7.601358,47.032858,8.304796,4.451400,NaN,NaN,NaN
20200201T191833100,56.696680,7.537152,47.032858,8.304794,4.413600,NaN,NaN,NaN
20200201T191833200,56.632352,7.371196,47.032859,8.304792,4.623480,NaN,NaN,NaN
20200201T191833300,56.537930,7.164387,47.032859,8.304789,5.007240,NaN,NaN,NaN
20200201T191833400,56.450388,7.056783,47.032860,8.304788,5.363280,NaN,NaN,NaN
20200201T191833500,56.379264,6.977082,47.032860,8.304787,5.488920,NaN,NaN,NaN
20200201T191833600,56.293093,6.876955,47.032861,8.304785,5.405400,NaN,NaN,NaN
20200201T191833700,56.137195,6.766423,47.032862,8.304783,5.339880,NaN,NaN,NaN
20200201T191833800,56.078349,6.630375,47.032863,8.304781,5.268960,NaN,NaN,NaN
20200201T191833900,55.919683,6.443070,47.032864,8.304778,5.457240,NaN,NaN,NaN
20200201T191834000,55.796565,6.264706,47.032864,8.304776,5.778360,NaN,NaN,NaN
20200201T191834100,55.663938,6.219462,47.032865,8.304775,5.943960,NaN,NaN,NaN
20200201T191834200,55.558636,6.138297,47.032866,8.304774,5.906160,NaN,NaN,NaN
20200201T191834300,55.497077,6.049115,47.032867,8.304772,5.624640,NaN,NaN,NaN
20200201T191834400,55.424610,6.023757,47.032867,8.304772,5.343840,NaN,NaN,NaN
20200201T191834500,55.313826,5.912685,47.032868,8.304770,5.268960,NaN,NaN,NaN
20200201T191834600,55.350717,5.867283,47.032868,8.304770,5.097960,NaN,NaN,NaN
20200201T191834700,55.209839,5.715358,47.032869,8.304767,5.016240,NaN,NaN,NaN
20200201T191834800,55.116815,5.577846,47.032869,8.304765,4.946040,NaN,NaN,NaN
20200201T191834900,55.156363,5.361938,47.032869,8.304763,4.947120,NaN,NaN,NaN
20200201T191835000,55.282027,5.122518,47.032867,8.304760,5.214960,NaN,NaN,NaN
20200201T191835100,55.403551,4.798847,47.032865,8.304756,5.780880,NaN,NaN,NaN
20200201T191835200,55.646823,4.646063,47.032863,8.304755,6.335280,NaN,NaN,NaN
20200201T191835300,55.969387,4.494203,47.032860,8.304753,7.076880,NaN,NaN,NaN
20200201T191835400,56.304256,4.347815,47.032857,8.304752,7.957080,NaN,NaN,NaN
20200201T191835500,56.580308,4.127198,47.032854,8.304750,8.763840,NaN,NaN,NaN
20200201T191835600,57.101030,3.823095,47.032849,8.304747,10.354680,NaN,NaN,NaN
20200201T191835700,57.572583,3.620742,47.032844,8.304746,11.769120,NaN,NaN,NaN
20200201T191835800,57.990827,3.435888,47.032840,8.304744,13.038120,NaN,NaN,NaN
20200201T191835900,58.463834,3.426471,47.032836,8.304746,14.125680,NaN,NaN,NaN
20200201T191836000,58.958656,3.289405,47.032832,8.304745,15.040440,NaN,NaN,NaN
20200201T191836100,59.309972,3.232740,47.032828,8.304745,15.519600,NaN,NaN,NaN
20200201T191836200,59.741921,3.122655,47.032824,8.304745,16.096680,NaN,NaN,NaN
20200201T191836300,60.380223,2.843369,47.032818,8.304742,16.867440,NaN,NaN,NaN
20200201T191836400,60.847692,2.680405,47.032814,8.304742,17.422200,NaN,NaN,NaN
20200201T191836500,61.353423,2.479515,47.032809,8.304740,18.078120,NaN,NaN,NaN
20200201T191836600,61.894673,2.225746,47.032804,8.304738,18.210600,NaN,NaN,NaN
20200201T191836700,62.355374,2.210856,47.032800,8.304739,18.199080,NaN,NaN,NaN
20200201T191836800,62.792833,2.192499,47.032796,8.304740,18.193680,NaN,NaN,NaN
20200201T191836900,63.227551,2.159187,47.032792,8.304740,18.077760,NaN,NaN,NaN
20200201T191837000,63.541975,2.147925,47.032789,8.304741,17.593920,NaN,NaN,NaN
20200201T191837100,63.759348,2.162179,47.032787,8.304742,17.161560,NaN,NaN,NaN
20200201T191837200,63.989027,2.181906,47.032785,8.304742,16.621200,NaN,NaN,NaN
20200201T191837300,63.974035,2.285119,47.032786,8.304744,15.437160,NaN,NaN,NaN
20200201T191837400,63.969952,2.324508,47.032786,8.304744,14.198400,NaN,NaN,NaN
20200201T191837500,63.933089,2.431731,47.032786,8.304746,12.669480,NaN,NaN,NaN
20200201T191837600,63.786868,2.558997,47.032788,8.304747,10.945440,NaN,NaN,NaN
20200201T191837700,63.654324,2.699213,47.032789,8.304748,9.475920,NaN,NaN,NaN
20200201T191837800,63.540939,2.882287,47.032790,8.304751,8.215560,NaN,NaN,NaN
20200201T191837900,63.326335,2.944806,47.032792,8.304751,7.003080,NaN,NaN,NaN
20200201T191838000,62.939472,2.992530,47.032796,8.304751,6.428880,NaN,NaN,NaN
20200201T191838100,62.597750,3.101534,47.032799,8.304751,6.216120,NaN,NaN,NaN
20200201T191838200,62.290178,3.150181,47.032802,8.304751,6.121800,NaN,NaN,NaN
20200201T191838300,61.951169,3.212318,47.032805,8.304751,6.460560,NaN,NaN,NaN
20200201T191838400,61.605308,3.237071,47.032808,8.304751,7.053480,NaN,NaN,NaN
20200201T191838500,61.241742,3.411903,47.032812,8.304752,7.914960,NaN,NaN,NaN
20200201T191838600,60.938254,3.421162,47.032814,8.304751,8.778600,NaN,NaN,NaN
20200201T191838700,60.586855,3.292367,47.032817,8.304749,9.581040,NaN,NaN,NaN
20200201T191838800,60.152082,3.202039,47.032821,8.304747,10.477080,NaN,NaN,NaN
20200201T191838900,59.776098,3.124119,47.032824,8.304745,11.420640,NaN,NaN,NaN
20200201T191839000,59.367336,3.114032,47.032828,8.304744,11.905560,NaN,NaN,NaN
20200201T191839100,59.005001,2.987242,47.032831,8.304741,12.284640,NaN,NaN,NaN
20200201T191839200,58.608517,2.920808,47.032834,8.304739,12.694680,NaN,NaN,NaN
20200201T191839300,58.214773,2.869328,47.032837,8.304738,13.072680,NaN,NaN,NaN
20200201T191839400,57.903034,2.771905,47.032840,8.304736,13.227480,NaN,NaN,NaN
20200201T191839500,57.559830,2.626152,47.032843,8.304733,13.257000,NaN,NaN,NaN
20200201T191839600,57.148271,2.477472,47.032846,8.304730,13.483440,NaN,NaN,NaN
20200201T191839700,56.846069,2.308748,47.032849,8.304727,13.594320,NaN,NaN,NaN
20200201T191839800,56.482392,2.236301,47.032852,8.304725,13.499640,NaN,NaN,NaN
20200201T191839900,56.105038,2.150904,47.032855,8.304723,13.434840,NaN,NaN,NaN
20200201T191840000,55.719489,2.082466,47.032858,8.304722,13.468680,NaN,NaN,NaN
20200201T191840100,55.264243,2.065444,47.032862,8.304720,13.636080,NaN,NaN,NaN
20200201T191840200,54.983968,2.016350,47.032865,8.304719,13.482000,NaN,NaN,NaN
20200201T191840300,54.639450,1.986760,47.032868,8.304718,13.228560,NaN,NaN,NaN
20200201T191840400,54.357805,1.930190,47.032870,8.304716,13.123800,NaN,NaN,NaN
20200201T191840500,54.093920,1.847180,47.032872,8.304715,12.982680,NaN,NaN,NaN
20200201T191840600,53.795885,1.824526,47.032875,8.304714,12.660480,NaN,NaN,NaN
20200201T191840700,53.380270,1.777055,47.032878,8.304712,12.602880,NaN,NaN,NaN
20200201T191840800,52.981073,1.757487,47.032882,8.304711,12.651480,NaN,NaN,NaN
20200201T191840900,52.602405,1.788254,47.032885,8.304710,12.659040,NaN,NaN,NaN
20200201T191841000,52.298916,1.797512,47.032888,8.304710,12.527280,NaN,NaN,NaN
20200201T191841100,51.958509,1.790353,47.032891,8.304709,12.223080,NaN,NaN,NaN
20200201T191841200,51.622185,1.743805,47.032894,8.304707,12.260520,NaN,NaN,NaN
20200201T191841300,51.310474,1.708202,47.032897,8.304706,12.326040,NaN,NaN,NaN
20200201T191841400,51.031598,1.728405,47.032899,8.304706,12.309120,NaN,NaN,NaN
20200201T191841500,50.710321,1.702283,47.032902,8.304705,12.349800,NaN,NaN,NaN
20200201T191841600,50.384961,1.715550,47.032905,8.304704,12.436200,NaN,NaN,NaN
20200201T191841700,50.071907,1.734290,47.032908,8.304704,12.357000,NaN,NaN,NaN
20200201T191841800,49.816273,1.757962,47.032910,8.304703,12.114360,NaN,NaN,NaN
20200201T191841900,49.500479,1.761747,47.032913,8.304703,11.899440,NaN,NaN,NaN
20200201T191842000,49.273541,1.756975,47.032915,8.304702,11.704680,NaN,NaN,NaN
20200201T191842100,48.986414,1.670497,47.032917,8.304700,11.570760,NaN,NaN,NaN
20200201T191842200,48.669249,1.666806,47.032920,8.304699,11.378520,NaN,NaN,NaN
20200201T191842300,48.341120,1.603300,47.032923,8.304698,11.253240,NaN,NaN,NaN
20200201T191842400,48.196214,1.614404,47.032924,8.304698,10.974600,NaN,NaN,NaN
20200201T191842500,48.033548,1.651947,47.032926,8.304698,10.581480,NaN,NaN,NaN
20200201T191842600,47.786109,1.658660,47.032928,8.304697,10.211400,NaN,NaN,NaN
20200201T191842700,47.501723,1.587136,47.032930,8.304696,9.963720,NaN,NaN,NaN
20200201T191842800,47.304851,1.561396,47.032932,8.304695,9.768960,NaN,NaN,NaN
20200201T191842900,47.043707,1.493340,47.032934,8.304693,9.594720,NaN,NaN,NaN
20200201T191843000,46.833187,1.516471,47.032936,8.304693,9.432720,NaN,NaN,NaN
20200201T191843100,46.656816,1.479245,47.032937,8.304692,9.144720,NaN,NaN,NaN
20200201T191843200,46.500974,1.492354,47.032939,8.304692,8.774640,NaN,NaN,NaN
20200201T191843300,46.342420,1.552328,47.032940,8.304692,8.271000,NaN,NaN,NaN
20200201T191843400,46.088156,1.583476,47.032943,8.304692,8.176680,NaN,NaN,NaN
20200201T191843500,45.939139,1.572150,47.032944,8.304692,8.081280,NaN,NaN,NaN
20200201T191843600,45.863987,1.655477,47.032945,8.304693,7.811280,NaN,NaN,NaN
20200201T191843700,45.612436,1.639760,47.032947,8.304692,7.566840,NaN,NaN,NaN
20200201T191843800,45.218721,1.650100,47.032950,8.304691,7.664760,NaN,NaN,NaN
20200201T191843900,44.990412,1.637850,47.032953,8.304690,7.661520,NaN,NaN,NaN
20200201T191844000,44.767585,1.655508,47.032954,8.304690,7.687440,NaN,NaN,NaN
20200201T191844100,44.468180,1.625378,47.032957,8.304689,7.892640,NaN,NaN,NaN
20200201T191844200,44.238501,1.605651,47.032959,8.304688,8.095320,NaN,NaN,NaN
20200201T191844300,44.029351,1.636259,47.032961,8.304688,8.304120,NaN,NaN,NaN
20200201T191844400,43.770976,1.644977,47.032963,8.304688,8.387280,NaN,NaN,NaN
20200201T191844500,43.552233,1.623246,47.032965,8.304687,8.534520,NaN,NaN,NaN
20200201T191844600,43.479850,1.783347,47.032966,8.304689,8.635680,NaN,NaN,NaN
20200201T191844700,43.434792,1.907527,47.032967,8.304690,8.471880,NaN,NaN,NaN
20200201T191844800,43.371946,1.996327,47.032967,8.304691,7.935480,NaN,NaN,NaN
20200201T191844900,43.214762,2.063779,47.032969,8.304692,7.458840,NaN,NaN,NaN
20200201T191845000,43.108145,2.098777,47.032970,8.304692,6.993000,NaN,NaN,NaN
20200201T191845100,43.012464,2.131771,47.032971,8.304692,6.380640,NaN,NaN,NaN
20200201T191845200,43.017946,2.161678,47.032971,8.304692,5.670720,NaN,NaN,NaN
20200201T191845300,43.041216,2.226966,47.032971,8.304693,4.996080,NaN,NaN,NaN
20200201T191845400,43.105488,2.269282,47.032970,8.304694,4.285080,NaN,NaN,NaN
20200201T191845500,43.145176,2.362473,47.032970,8.304695,3.616920,NaN,NaN,NaN
20200201T191845600,43.160279,2.506539,47.032970,8.304697,3.247200,NaN,NaN,NaN
20200201T191845700,43.206818,2.637114,47.032970,8.304699,3.044880,NaN,NaN,NaN
20200201T191845800,43.211013,2.845004,47.032970,8.304702,3.079800,NaN,NaN,NaN
20200201T191845900,43.137260,2.997628,47.032971,8.304704,3.107520,NaN,NaN,NaN
20200201T191846000,43.149622,3.126740,47.032971,8.304705,3.091320,NaN,NaN,NaN
20200201T191846100,43.136001,3.237430,47.032971,8.304707,3.093480,NaN,NaN,NaN
20200201T191846200,43.136085,3.422889,47.032972,8.304709,3.454560,NaN,NaN,NaN
20200201T191846300,43.229136,3.622220,47.032971,8.304712,3.974400,NaN,NaN,NaN
20200201T191846400,43.267509,3.831574,47.032971,8.304715,4.543200,NaN,NaN,NaN
20200201T191846500,43.337263,3.903797,47.032971,8.304716,4.753800,NaN,NaN,NaN
20200201T191846600,43.389312,4.126100,47.032971,8.304719,4.948560,NaN,NaN,NaN
20200201T191846700,43.468687,4.312482,47.032970,8.304721,5.144400,NaN,NaN,NaN
20200201T191846800,43.489272,4.486455,47.032970,8.304724,5.235480,NaN,NaN,NaN
20200201T191846900,43.504403,4.692341,47.032971,8.304726,5.447880,NaN,NaN,NaN
20200201T191847000,43.544118,4.847351,47.032970,8.304728,5.696280,NaN,NaN,NaN
20200201T191847100,43.567416,4.974459,47.032970,8.304730,5.865120,NaN,NaN,NaN
20200201T191847200,43.631744,5.140414,47.032970,8.304733,5.856120,NaN,NaN,NaN
20200201T191847300,43.706979,5.242546,47.032970,8.304734,5.702040,NaN,NaN,NaN
20200201T191847400,43.768566,5.393547,47.032969,8.304736,5.456520,NaN,NaN,NaN
20200201T191847500,43.868414,5.506624,47.032969,8.304738,5.520960,NaN,NaN,NaN
20200201T191847600,43.942307,5.663098,47.032968,8.304740,5.570280,NaN,NaN,NaN
20200201T191847700,43.997042,5.776715,47.032968,8.304742,5.550480,NaN,NaN,NaN
20200201T191847800,44.136577,5.982983,47.032967,8.304745,5.628960,NaN,NaN,NaN
20200201T191847900,44.214554,6.100068,47.032967,8.304746,5.512320,NaN,NaN,NaN
20200201T191848000,44.311689,6.260010,47.032966,8.304749,5.505120,NaN,NaN,NaN
20200201T191848100,44.377359,6.371623,47.032966,8.304750,5.618880,NaN,NaN,NaN
20200201T191848200,44.456734,6.558005,47.032965,8.304753,5.874840,NaN,NaN,NaN
20200201T191848300,44.578482,6.728892,47.032964,8.304755,6.146640,NaN,NaN,NaN
20200201T191848400,44.718017,6.935159,47.032964,8.304758,6.473880,NaN,NaN,NaN
20200201T191848500,44.858895,7.087084,47.032962,8.304761,6.850440,NaN,NaN,NaN
20200201T191848600,44.919112,7.230609,47.032962,8.304763,7.091280,NaN,NaN,NaN
20200201T191848700,45.002542,7.315782,47.032962,8.304764,7.203960,NaN,NaN,NaN
20200201T191848800,45.069583,7.434872,47.032961,8.304766,7.116120,NaN,NaN,NaN
20200201T191848900,45.237787,7.550876,47.032960,8.304768,7.223760,NaN,NaN,NaN
20200201T191849000,45.334866,7.587179,47.032959,8.304768,7.171920,NaN,NaN,NaN
20200201T191849100,45.433344,7.692778,47.032958,8.304770,7.062480,NaN,NaN,NaN
20200201T191849200,45.497616,7.735094,47.032958,8.304771,6.674040,NaN,NaN,NaN
20200201T191849300,45.585157,7.842698,47.032957,8.304772,6.357960,NaN,NaN,NaN
20200201T191849400,45.654911,7.914922,47.032957,8.304773,6.099120,NaN,NaN,NaN
20200201T191849500,45.656310,7.984219,47.032957,8.304774,5.672520,NaN,NaN,NaN
20200201T191849600,45.686404,8.025071,47.032957,8.304775,5.285520,NaN,NaN,NaN
20200201T191849700,45.757528,8.104772,47.032956,8.304776,5.102280,NaN,NaN,NaN
20200201T191849800,45.831393,8.199427,47.032956,8.304777,5.049720,NaN,NaN,NaN
20200201T191849900,45.965419,8.313967,47.032955,8.304779,4.885560,NaN,NaN,NaN
20200201T191850000,46.046109,8.384186,47.032954,8.304780,4.781520,NaN,NaN,NaN
20200201T191850100,46.186959,8.474291,47.032953,8.304782,4.781160,NaN,NaN,NaN
20200201T191850200,46.305938,8.568405,47.032952,8.304783,4.946400,NaN,NaN,NaN
20200201T191850300,46.470002,8.600158,47.032951,8.304784,5.081040,NaN,NaN,NaN
20200201T191850400,46.569850,8.713235,47.032950,8.304786,5.183640,NaN,NaN,NaN
20200201T191850500,46.658790,8.890135,47.032950,8.304788,5.544000,NaN,NaN,NaN
20200201T191850600,46.802409,9.057014,47.032948,8.304791,6.033240,NaN,NaN,NaN
20200201T191850700,46.941917,9.201462,47.032947,8.304793,6.430320,NaN,NaN,NaN
20200201T191850800,47.089647,9.390771,47.032947,8.304796,6.776640,NaN,NaN,NaN
20200201T191850900,47.193606,9.526278,47.032946,8.304798,7.083720,NaN,NaN,NaN
20200201T191851000,47.273009,9.774480,47.032945,8.304801,7.386120,NaN,NaN,NaN
20200201T191851100,47.351041,10.015205,47.032945,8.304804,7.619040,NaN,NaN,NaN
20200201T191851200,47.403090,10.237508,47.032945,8.304807,7.852680,NaN,NaN,NaN
20200201T191851300,47.405970,10.561560,47.032946,8.304812,8.167320,NaN,NaN,NaN
20200201T191851400,47.365107,10.893630,47.032947,8.304816,8.502840,NaN,NaN,NaN
20200201T191851500,47.399480,11.327832,47.032947,8.304822,8.913960,NaN,NaN,NaN
20200201T191851600,47.273843,11.629071,47.032948,8.304825,9.121320,NaN,NaN,NaN
20200201T191851700,46.995134,12.020193,47.032952,8.304830,9.524160,NaN,NaN,NaN
20200201T191851800,46.847654,12.387261,47.032953,8.304834,9.881640,NaN,NaN,NaN
20200201T191851900,46.705628,12.722417,47.032955,8.304838,10.253520,NaN,NaN,NaN
20200201T191852000,46.474745,13.066131,47.032958,8.304842,10.725480,NaN,NaN,NaN
20200201T191852100,46.200147,13.479683,47.032961,8.304847,11.403360,NaN,NaN,NaN
20200201T191852200,45.914586,13.833420,47.032964,8.304850,12.101040,NaN,NaN,NaN
20200201T191852300,45.570206,14.112928,47.032968,8.304853,12.661200,NaN,NaN,NaN
20200201T191852400,45.279218,14.560396,47.032971,8.304858,13.386600,NaN,NaN,NaN
