time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200203T133503600,-177.624432,-22.687315,47.029912,8.287527,8.144640,NaN,NaN,NaN
20200203T133503700,-177.647244,-22.887438,47.029910,8.287527,8.161560,NaN,NaN,NaN
20200203T133503800,-177.609239,-23.065326,47.029909,8.287527,8.075520,NaN,NaN,NaN
20200203T133503900,-177.662461,-23.332156,47.029906,8.287527,8.084160,NaN,NaN,NaN
20200203T133504000,-177.715681,-23.554515,47.029904,8.287526,8.219880,NaN,NaN,NaN
20200203T133504100,-177.753697,-23.776873,47.029902,8.287526,8.319600,NaN,NaN,NaN
20200203T133504200,-177.860130,-23.999230,47.029900,8.287524,8.281080,NaN,NaN,NaN
20200203T133504300,-177.898147,-24.243824,47.029898,8.287524,8.308080,NaN,NaN,NaN
20200203T133504400,-177.920958,-24.421711,47.029896,8.287523,8.255160,NaN,NaN,NaN
20200203T133504500,-177.943772,-24.699660,47.029894,8.287523,8.251560,NaN,NaN,NaN
20200203T133504600,-177.936176,-24.910902,47.029892,8.287523,8.265600,NaN,NaN,NaN
20200203T133504700,-177.958987,-25.111025,47.029890,8.287523,8.211240,NaN,NaN,NaN
20200203T133504800,-177.951390,-25.277795,47.029889,8.287523,8.193240,NaN,NaN,NaN
20200203T133504900,-177.989404,-25.433445,47.029887,8.287522,8.010360,NaN,NaN,NaN
20200203T133505000,-178.050227,-25.666921,47.029885,8.287522,7.919280,NaN,NaN,NaN
20200203T133505100,-178.065437,-25.878162,47.029883,8.287522,7.866360,NaN,NaN,NaN
20200203T133505200,-178.042635,-26.033814,47.029882,8.287522,7.752600,NaN,NaN,NaN
20200203T133505300,-178.042642,-26.256174,47.029880,8.287522,7.585200,NaN,NaN,NaN
20200203T133505400,-177.974225,-26.289530,47.029880,8.287523,7.336440,NaN,NaN,NaN
20200203T133505500,-177.936220,-26.422947,47.029879,8.287523,7.135560,NaN,NaN,NaN
20200203T133505600,-177.951430,-26.634188,47.029877,8.287523,6.963480,NaN,NaN,NaN
20200203T133505700,-177.966639,-26.823193,47.029875,8.287523,6.782400,NaN,NaN,NaN
20200203T133505800,-177.928636,-27.034436,47.029873,8.287523,6.745680,NaN,NaN,NaN
20200203T133505900,-177.905837,-27.267914,47.029871,8.287524,6.821640,NaN,NaN,NaN
20200203T133506000,-177.875434,-27.456921,47.029869,8.287524,6.684840,NaN,NaN,NaN
20200203T133506100,-177.814623,-27.612574,47.029868,8.287525,6.553440,NaN,NaN,NaN
20200203T133506200,-177.753814,-27.812700,47.029866,8.287526,6.622920,NaN,NaN,NaN
20200203T133506300,-177.776626,-28.046177,47.029864,8.287525,6.622200,NaN,NaN,NaN
20200203T133506400,-177.784237,-28.335244,47.029861,8.287525,6.805080,NaN,NaN,NaN
20200203T133506500,-177.700621,-28.546488,47.029859,8.287526,7.015320,NaN,NaN,NaN
20200203T133506600,-177.624611,-28.835557,47.029857,8.287527,7.259400,NaN,NaN,NaN
20200203T133506700,-177.594209,-29.046800,47.029855,8.287528,7.344000,NaN,NaN,NaN
20200203T133506800,-177.518196,-29.258044,47.029853,8.287529,7.388640,NaN,NaN,NaN
20200203T133506900,-177.426979,-29.469288,47.029851,8.287530,7.508160,NaN,NaN,NaN
20200203T133507000,-177.366171,-29.736121,47.029849,8.287531,7.763760,NaN,NaN,NaN
20200203T133507100,-177.328169,-30.002954,47.029846,8.287531,7.975440,NaN,NaN,NaN
20200203T133507200,-177.244554,-30.236434,47.029844,8.287532,8.134560,NaN,NaN,NaN
20200203T133507300,-177.145737,-30.503268,47.029842,8.287534,8.389080,NaN,NaN,NaN
20200203T133507400,-177.054521,-30.758984,47.029840,8.287535,8.562960,NaN,NaN,NaN
20200203T133507500,-176.955702,-30.959111,47.029838,8.287536,8.577000,NaN,NaN,NaN
20200203T133507600,-176.856882,-31.148119,47.029836,8.287537,8.530920,NaN,NaN,NaN
20200203T133507700,-176.773269,-31.426071,47.029834,8.287539,8.749080,NaN,NaN,NaN
