time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200203T133503500,-172.418365,-23.321324,47.029906,8.287596,7.834320,NaN,NaN,NaN
20200203T133503600,-172.540002,-23.521445,47.029905,8.287594,7.829280,NaN,NaN,NaN
20200203T133503700,-172.638836,-23.788276,47.029902,8.287593,8.008920,NaN,NaN,NaN
20200203T133503800,-172.692057,-24.066226,47.029900,8.287592,8.265960,NaN,NaN,NaN
20200203T133503900,-172.768084,-24.310821,47.029897,8.287591,8.340480,NaN,NaN,NaN
20200203T133504000,-172.798497,-24.499828,47.029896,8.287591,8.330760,NaN,NaN,NaN
20200203T133504100,-172.874523,-24.722187,47.029894,8.287590,8.374680,NaN,NaN,NaN
20200203T133504200,-172.958151,-24.944546,47.029892,8.287589,8.447760,NaN,NaN,NaN
20200203T133504300,-173.011372,-25.166905,47.029890,8.287588,8.424000,NaN,NaN,NaN
20200203T133504400,-173.064590,-25.311439,47.029888,8.287587,8.379360,NaN,NaN,NaN
20200203T133504500,-173.087401,-25.511563,47.029887,8.287587,8.295120,NaN,NaN,NaN
20200203T133504600,-173.102611,-25.711688,47.029885,8.287587,8.201520,NaN,NaN,NaN
20200203T133504700,-173.140625,-25.856221,47.029884,8.287586,7.974720,NaN,NaN,NaN
20200203T133504800,-173.178641,-26.067464,47.029882,8.287586,7.806240,NaN,NaN,NaN
20200203T133504900,-173.216657,-26.300942,47.029880,8.287585,7.725960,NaN,NaN,NaN
20200203T133505000,-173.262275,-26.501066,47.029878,8.287585,7.622640,NaN,NaN,NaN
20200203T133505100,-173.323093,-26.590008,47.029877,8.287584,7.426800,NaN,NaN,NaN
20200203T133505200,-173.338303,-26.790133,47.029875,8.287584,7.353000,NaN,NaN,NaN
20200203T133505300,-173.300301,-27.079204,47.029873,8.287584,7.385400,NaN,NaN,NaN
20200203T133505400,-173.323114,-27.312682,47.029870,8.287584,7.402320,NaN,NaN,NaN
20200203T133505500,-173.300313,-27.490572,47.029869,8.287584,7.410600,NaN,NaN,NaN
20200203T133505600,-173.323125,-27.724051,47.029867,8.287584,7.520400,NaN,NaN,NaN
20200203T133505700,-173.353541,-28.013119,47.029864,8.287584,7.669800,NaN,NaN,NaN
20200203T133505800,-173.399159,-28.224361,47.029862,8.287583,7.764120,NaN,NaN,NaN
20200203T133505900,-173.406766,-28.380014,47.029861,8.287583,7.830720,NaN,NaN,NaN
20200203T133506000,-173.376364,-28.602376,47.029859,8.287583,7.914600,NaN,NaN,NaN
20200203T133506100,-173.345961,-28.780266,47.029857,8.287584,7.977600,NaN,NaN,NaN
20200203T133506200,-173.300355,-28.969274,47.029856,8.287584,8.017920,NaN,NaN,NaN
20200203T133506300,-173.315565,-29.191635,47.029854,8.287584,8.038440,NaN,NaN,NaN
20200203T133506400,-173.315572,-29.458469,47.029851,8.287584,8.121960,NaN,NaN,NaN
20200203T133506500,-173.338384,-29.658593,47.029849,8.287584,8.131680,NaN,NaN,NaN
20200203T133506600,-173.315585,-29.914309,47.029847,8.287584,8.216640,NaN,NaN,NaN
20200203T133506700,-173.254775,-30.114436,47.029845,8.287585,8.205480,NaN,NaN,NaN
20200203T133506800,-173.201568,-30.347917,47.029843,8.287586,8.187480,NaN,NaN,NaN
20200203T133506900,-173.186368,-30.503570,47.029842,8.287586,8.060760,NaN,NaN,NaN
20200203T133507000,-173.171170,-30.714814,47.029840,8.287586,8.016840,NaN,NaN,NaN
20200203T133507100,-173.163576,-31.003883,47.029837,8.287586,8.154360,NaN,NaN,NaN
20200203T133507200,-173.186389,-31.259598,47.029835,8.287586,8.231760,NaN,NaN,NaN
20200203T133507300,-173.148385,-31.459724,47.029833,8.287586,8.236080,NaN,NaN,NaN
20200203T133507400,-173.064769,-31.659852,47.029831,8.287587,8.208360,NaN,NaN,NaN
20200203T133507500,-172.981154,-31.915570,47.029829,8.287588,8.312040,NaN,NaN,NaN
20200203T133507600,-172.935548,-32.115696,47.029827,8.287589,8.217000,NaN,NaN,NaN
20200203T133507700,-172.867135,-32.304705,47.029826,8.287590,8.181360,NaN,NaN,NaN
20200203T133507800,-172.836736,-32.604894,47.029823,8.287590,8.285760,NaN,NaN,NaN
20200203T133507900,-172.813941,-33.016262,47.029819,8.287591,8.736840,NaN,NaN,NaN
20200203T133508000,-172.753132,-33.238625,47.029817,8.287591,9.016200,NaN,NaN,NaN
20200203T133508100,-172.753136,-33.394278,47.029816,8.287591,9.001080,NaN,NaN,NaN
20200203T133508200,-172.684725,-33.638878,47.029814,8.287592,9.003240,NaN,NaN,NaN
20200203T133508300,-172.623917,-33.939067,47.029811,8.287593,9.117360,NaN,NaN,NaN
20200203T133508400,-172.563107,-34.139194,47.029809,8.287594,9.165600,NaN,NaN,NaN
20200203T133508500,-172.540308,-34.383792,47.029807,8.287594,9.127440,NaN,NaN,NaN
20200203T133508600,-172.479498,-34.595037,47.029805,8.287595,9.141120,NaN,NaN,NaN
20200203T133508700,-172.441494,-34.795163,47.029803,8.287596,9.146520,NaN,NaN,NaN
20200203T133508800,-172.365480,-35.028644,47.029801,8.287597,9.068040,NaN,NaN,NaN
20200203T133508900,-172.266661,-35.273244,47.029799,8.287598,8.816760,NaN,NaN,NaN
20200203T133509000,-172.183045,-35.484490,47.029797,8.287599,8.648280,NaN,NaN,NaN
20200203T133509100,-172.122235,-35.695735,47.029795,8.287600,8.642880,NaN,NaN,NaN
20200203T133509200,-172.069027,-35.895861,47.029793,8.287600,8.587440,NaN,NaN,NaN
20200203T133509300,-172.023423,-36.184932,47.029791,8.287601,8.540640,NaN,NaN,NaN
20200203T133509400,-172.000623,-36.396176,47.029789,8.287601,8.482320,NaN,NaN,NaN
20200203T133509500,-171.947415,-36.618539,47.029787,8.287602,8.444880,NaN,NaN,NaN
20200203T133509600,-171.833392,-36.863139,47.029785,8.287604,8.508960,NaN,NaN,NaN
20200203T133509700,-171.749777,-37.118857,47.029782,8.287605,8.620200,NaN,NaN,NaN
20200203T133509800,-171.704171,-37.318984,47.029780,8.287605,8.575200,NaN,NaN,NaN
20200203T133509900,-171.673768,-37.507991,47.029779,8.287606,8.423280,NaN,NaN,NaN
20200203T133510000,-171.597755,-37.752591,47.029777,8.287607,8.390160,NaN,NaN,NaN
20200203T133510100,-171.597763,-38.030542,47.029774,8.287607,8.393040,NaN,NaN,NaN
20200203T133510200,-171.544555,-38.264023,47.029772,8.287607,8.438400,NaN,NaN,NaN
20200203T133510300,-171.476142,-38.430796,47.029770,8.287608,8.290800,NaN,NaN,NaN
20200203T133510400,-171.362117,-38.630924,47.029769,8.287610,8.265960,NaN,NaN,NaN
20200203T133510500,-171.293703,-38.775461,47.029767,8.287611,8.146440,NaN,NaN,NaN
20200203T133510600,-171.225290,-38.942234,47.029766,8.287612,7.940520,NaN,NaN,NaN
20200203T133510700,-171.156879,-39.175715,47.029764,8.287612,7.797960,NaN,NaN,NaN
20200203T133510800,-171.111273,-39.420314,47.029762,8.287613,7.831440,NaN,NaN,NaN
20200203T133510900,-171.042861,-39.620441,47.029760,8.287614,7.906320,NaN,NaN,NaN
20200203T133511000,-170.951642,-39.809450,47.029758,8.287615,7.875360,NaN,NaN,NaN
20200203T133511100,-170.799607,-39.998462,47.029756,8.287617,7.875360,NaN,NaN,NaN
20200203T133511200,-170.670379,-40.187472,47.029755,8.287619,7.890480,NaN,NaN,NaN
20200203T133511300,-170.548752,-40.398719,47.029753,8.287620,7.992360,NaN,NaN,NaN
20200203T133511400,-170.472737,-40.576610,47.029751,8.287621,8.003520,NaN,NaN,NaN
20200203T133511500,-170.389122,-40.821210,47.029749,8.287623,8.181360,NaN,NaN,NaN
20200203T133511600,-170.275097,-41.010220,47.029747,8.287624,8.374320,NaN,NaN,NaN
20200203T133511700,-170.199081,-41.132521,47.029746,8.287625,8.326440,NaN,NaN,NaN
20200203T133511800,-170.039443,-41.277060,47.029745,8.287627,8.261640,NaN,NaN,NaN
20200203T133511900,-169.879804,-41.410481,47.029744,8.287629,8.214120,NaN,NaN,NaN
20200203T133512000,-169.780983,-41.577255,47.029742,8.287631,8.150040,NaN,NaN,NaN
20200203T133512100,-169.651754,-41.755147,47.029741,8.287632,8.077680,NaN,NaN,NaN
20200203T133512200,-169.507322,-41.977512,47.029739,8.287634,8.086680,NaN,NaN,NaN
20200203T133512300,-169.469316,-42.122048,47.029737,8.287635,7.916400,NaN,NaN,NaN
20200203T133512400,-169.362892,-42.299940,47.029736,8.287636,7.840440,NaN,NaN,NaN
20200203T133512500,-169.195652,-42.444480,47.029734,8.287638,7.764120,NaN,NaN,NaN
20200203T133512600,-169.043617,-42.611255,47.029733,8.287640,7.731360,NaN,NaN,NaN
20200203T133512700,-168.914386,-42.744675,47.029732,8.287642,7.771680,NaN,NaN,NaN
20200203T133512800,-168.785158,-42.967040,47.029730,8.287644,7.826400,NaN,NaN,NaN
20200203T133512900,-168.655929,-43.156050,47.029728,8.287645,7.885800,NaN,NaN,NaN
20200203T133513000,-168.564711,-43.378414,47.029726,8.287647,7.999200,NaN,NaN,NaN
20200203T133513100,-168.450687,-43.567424,47.029724,8.287648,8.046720,NaN,NaN,NaN
20200203T133513200,-168.298651,-43.745318,47.029723,8.287650,8.020440,NaN,NaN,NaN
20200203T133513300,-168.161821,-43.945446,47.029721,8.287652,8.184600,NaN,NaN,NaN
20200203T133513400,-168.040193,-44.112221,47.029719,8.287653,8.273160,NaN,NaN,NaN
20200203T133513500,-167.933770,-44.312349,47.029718,8.287655,8.279280,NaN,NaN,NaN
20200203T133513600,-167.850154,-44.523594,47.029716,8.287656,8.239680,NaN,NaN,NaN
20200203T133513700,-167.796946,-44.745957,47.029714,8.287657,8.275680,NaN,NaN,NaN
20200203T133513800,-167.713329,-44.946084,47.029712,8.287658,8.220600,NaN,NaN,NaN
20200203T133513900,-167.576498,-45.123977,47.029710,8.287660,8.188920,NaN,NaN,NaN
20200203T133514000,-167.394055,-45.312989,47.029709,8.287662,8.214120,NaN,NaN,NaN
20200203T133514100,-167.287631,-45.479763,47.029707,8.287663,8.190720,NaN,NaN,NaN
20200203T133514200,-167.135596,-45.635420,47.029706,8.287665,8.168760,NaN,NaN,NaN
20200203T133514300,-166.983561,-45.857785,47.029704,8.287667,8.215200,NaN,NaN,NaN
20200203T133514400,-166.861935,-46.080150,47.029702,8.287669,8.323920,NaN,NaN,NaN
20200203T133514500,-166.740307,-46.213570,47.029700,8.287671,8.317440,NaN,NaN,NaN
20200203T133514600,-166.588270,-46.346991,47.029699,8.287673,8.295480,NaN,NaN,NaN
20200203T133514700,-166.383021,-46.524885,47.029698,8.287675,8.407080,NaN,NaN,NaN
20200203T133514800,-166.253789,-46.624951,47.029697,8.287677,8.376120,NaN,NaN,NaN
20200203T133514900,-166.101753,-46.758372,47.029696,8.287679,8.305920,NaN,NaN,NaN
20200203T133515000,-165.942115,-46.925147,47.029694,8.287681,8.234640,NaN,NaN,NaN
20200203T133515100,-165.790080,-47.125276,47.029692,8.287683,8.305200,NaN,NaN,NaN
20200203T133515200,-165.660849,-47.236461,47.029691,8.287685,8.236800,NaN,NaN,NaN
20200203T133515300,-165.501208,-47.292055,47.029691,8.287687,8.003520,NaN,NaN,NaN
20200203T133515400,-165.265550,-47.447714,47.029689,8.287690,7.962840,NaN,NaN,NaN
20200203T133515500,-165.105910,-47.547781,47.029688,8.287692,7.932600,NaN,NaN,NaN
20200203T133515600,-164.991883,-47.658965,47.029687,8.287694,7.818120,NaN,NaN,NaN
20200203T133515700,-164.771429,-47.825742,47.029686,8.287696,7.760520,NaN,NaN,NaN
20200203T133515800,-164.581384,-48.025872,47.029684,8.287699,7.952760,NaN,NaN,NaN
20200203T133515900,-164.459755,-48.125938,47.029683,8.287701,7.962480,NaN,NaN,NaN
20200203T133516000,-164.277310,-48.248241,47.029682,8.287703,7.891200,NaN,NaN,NaN
20200203T133516100,-164.049252,-48.348310,47.029681,8.287706,7.893000,NaN,NaN,NaN
20200203T133516200,-163.897214,-48.437259,47.029680,8.287708,7.931880,NaN,NaN,NaN
20200203T133516300,-163.707166,-48.526208,47.029680,8.287710,7.994880,NaN,NaN,NaN
20200203T133516400,-163.494313,-48.637394,47.029679,8.287713,7.916400,NaN,NaN,NaN
20200203T133516500,-163.311868,-48.793052,47.029677,8.287716,8.034840,NaN,NaN,NaN
20200203T133516600,-163.129423,-48.893120,47.029676,8.287718,8.141040,NaN,NaN,NaN
20200203T133516700,-162.908966,-48.959834,47.029676,8.287721,8.066160,NaN,NaN,NaN
20200203T133516800,-162.688510,-49.059902,47.029675,8.287724,7.968600,NaN,NaN,NaN
20200203T133516900,-162.506063,-49.093261,47.029675,8.287726,8.001360,NaN,NaN,NaN
20200203T133517000,-162.247597,-49.193331,47.029674,8.287730,8.118360,NaN,NaN,NaN
20200203T133517100,-162.027140,-49.260045,47.029673,8.287733,8.097480,NaN,NaN,NaN
20200203T133517200,-161.890305,-49.304521,47.029673,8.287734,8.051760,NaN,NaN,NaN
20200203T133517300,-161.692656,-49.437943,47.029671,8.287737,8.098560,NaN,NaN,NaN
20200203T133517400,-161.464598,-49.515775,47.029671,8.287740,8.102520,NaN,NaN,NaN
20200203T133517500,-161.236540,-49.626962,47.029670,8.287743,8.094600,NaN,NaN,NaN
20200203T133517600,-161.008481,-49.649204,47.029670,8.287746,8.201880,NaN,NaN,NaN
20200203T133517700,-160.795626,-49.738154,47.029669,8.287749,8.237160,NaN,NaN,NaN
20200203T133517800,-160.552366,-49.893813,47.029667,8.287752,8.288280,NaN,NaN,NaN
20200203T133517900,-160.392725,-49.960526,47.029667,8.287754,8.328240,NaN,NaN,NaN
20200203T133518000,-160.255892,-50.049474,47.029666,8.287756,8.227440,NaN,NaN,NaN
20200203T133518100,-160.058243,-50.182895,47.029665,8.287758,8.203680,NaN,NaN,NaN
20200203T133518200,-159.822583,-50.294082,47.029664,8.287762,8.345160,NaN,NaN,NaN
20200203T133518300,-159.609727,-50.305206,47.029664,8.287764,8.401680,NaN,NaN,NaN
20200203T133518400,-159.374067,-50.394156,47.029663,8.287767,8.467920,NaN,NaN,NaN
20200203T133518500,-159.146008,-50.460871,47.029662,8.287770,8.475120,NaN,NaN,NaN
20200203T133518600,-158.917950,-50.560939,47.029661,8.287773,8.499600,NaN,NaN,NaN
20200203T133518700,-158.720299,-50.616535,47.029661,8.287776,8.523360,NaN,NaN,NaN
20200203T133518800,-158.515047,-50.705484,47.029660,8.287779,8.453160,NaN,NaN,NaN
20200203T133518900,-158.340201,-50.727725,47.029660,8.287781,8.340840,NaN,NaN,NaN
20200203T133519000,-158.134948,-50.794439,47.029659,8.287784,8.356680,NaN,NaN,NaN
20200203T133519100,-157.975306,-50.794443,47.029659,8.287786,8.228880,NaN,NaN,NaN
20200203T133519200,-157.808063,-50.838919,47.029659,8.287788,8.003160,NaN,NaN,NaN
20200203T133519300,-157.656023,-50.861159,47.029659,8.287790,7.772760,NaN,NaN,NaN
20200203T133519400,-157.450770,-50.927873,47.029658,8.287793,7.597440,NaN,NaN,NaN
20200203T133519500,-157.230314,-51.016823,47.029657,8.287796,7.480440,NaN,NaN,NaN
20200203T133519600,-157.009857,-51.061301,47.029657,8.287799,7.337160,NaN,NaN,NaN
20200203T133519700,-156.804604,-51.116896,47.029656,8.287801,7.275960,NaN,NaN,NaN
20200203T133519800,-156.561340,-51.161375,47.029656,8.287804,7.268040,NaN,NaN,NaN
20200203T133519900,-156.340883,-51.194735,47.029656,8.287807,7.376400,NaN,NaN,NaN
20200203T133520000,-156.120425,-51.239213,47.029655,8.287810,7.417080,NaN,NaN,NaN
20200203T133520100,-155.861960,-51.383754,47.029654,8.287814,7.647120,NaN,NaN,NaN
20200203T133520200,-155.679512,-51.405995,47.029654,8.287816,7.803720,NaN,NaN,NaN
20200203T133520300,-155.512270,-51.472707,47.029653,8.287818,7.936560,NaN,NaN,NaN
20200203T133520400,-155.284210,-51.506067,47.029653,8.287821,7.996680,NaN,NaN,NaN
20200203T133520500,-155.048549,-51.550545,47.029652,8.287824,8.069400,NaN,NaN,NaN
20200203T133520600,-154.881304,-51.561668,47.029652,8.287827,8.019360,NaN,NaN,NaN
20200203T133520700,-154.668448,-51.572791,47.029652,8.287829,7.971480,NaN,NaN,NaN
20200203T133520800,-154.463195,-51.628387,47.029652,8.287832,7.900920,NaN,NaN,NaN
20200203T133520900,-154.265544,-51.683982,47.029651,8.287835,7.852320,NaN,NaN,NaN
20200203T133521000,-154.029883,-51.739578,47.029651,8.287838,7.845840,NaN,NaN,NaN
20200203T133521100,-153.748609,-51.772939,47.029650,8.287841,7.819920,NaN,NaN,NaN
20200203T133521200,-153.482540,-51.828536,47.029650,8.287845,7.952760,NaN,NaN,NaN
20200203T133521300,-153.262082,-51.839660,47.029650,8.287848,8.093160,NaN,NaN,NaN
20200203T133521400,-153.056828,-51.861901,47.029650,8.287851,8.114400,NaN,NaN,NaN
20200203T133521500,-152.752748,-51.895263,47.029649,8.287855,8.201160,NaN,NaN,NaN
20200203T133521600,-152.517087,-51.984213,47.029649,8.287858,8.407800,NaN,NaN,NaN
20200203T133521700,-152.319434,-51.950864,47.029649,8.287860,8.483760,NaN,NaN,NaN
20200203T133521800,-152.091374,-51.961987,47.029649,8.287863,8.551080,NaN,NaN,NaN
20200203T133521900,-151.863313,-51.961993,47.029649,8.287866,8.620200,NaN,NaN,NaN
20200203T133522000,-151.650456,-51.939762,47.029649,8.287869,8.635680,NaN,NaN,NaN
20200203T133522100,-151.445201,-51.895295,47.029649,8.287872,8.516880,NaN,NaN,NaN
20200203T133522200,-151.217140,-51.895301,47.029649,8.287875,8.361360,NaN,NaN,NaN
20200203T133522300,-150.928264,-51.917544,47.029649,8.287879,8.393400,NaN,NaN,NaN
20200203T133522400,-150.730611,-51.906431,47.029649,8.287881,8.432640,NaN,NaN,NaN
20200203T133522500,-150.472141,-51.850847,47.029650,8.287885,8.391600,NaN,NaN,NaN
20200203T133522600,-150.213671,-51.784145,47.029650,8.287888,8.379000,NaN,NaN,NaN
20200203T133522700,-149.955201,-51.728561,47.029651,8.287891,8.505360,NaN,NaN,NaN
20200203T133522800,-149.727139,-51.672976,47.029651,8.287894,8.577720,NaN,NaN,NaN
20200203T133522900,-149.529485,-51.595154,47.029652,8.287897,8.576280,NaN,NaN,NaN
20200203T133523000,-149.293823,-51.617396,47.029652,8.287900,8.591040,NaN,NaN,NaN
20200203T133523100,-149.058159,-51.561811,47.029652,8.287903,8.634240,NaN,NaN,NaN
20200203T133523200,-148.852903,-51.517344,47.029653,8.287906,8.645760,NaN,NaN,NaN
20200203T133523300,-148.632443,-51.450641,47.029653,8.287909,8.529480,NaN,NaN,NaN
20200203T133523400,-148.427187,-51.395056,47.029654,8.287911,8.463240,NaN,NaN,NaN
20200203T133523500,-148.199125,-51.306117,47.029655,8.287914,8.397360,NaN,NaN,NaN
20200203T133523600,-148.024277,-51.250531,47.029655,8.287917,8.241120,NaN,NaN,NaN
20200203T133523700,-147.781011,-51.206064,47.029656,8.287920,8.116200,NaN,NaN,NaN
20200203T133523800,-147.552951,-51.217188,47.029655,8.287923,8.034840,NaN,NaN,NaN
20200203T133523900,-147.355297,-51.150484,47.029656,8.287926,7.972560,NaN,NaN,NaN
20200203T133524000,-147.157643,-51.083780,47.029657,8.287928,7.907040,NaN,NaN,NaN
20200203T133524100,-146.967591,-51.005959,47.029657,8.287931,7.824600,NaN,NaN,NaN
20200203T133524200,-146.815549,-50.939254,47.029658,8.287933,7.707600,NaN,NaN,NaN
20200203T133524300,-146.678711,-50.872549,47.029659,8.287934,7.560000,NaN,NaN,NaN
20200203T133524400,-146.465853,-50.794727,47.029659,8.287937,7.508160,NaN,NaN,NaN
20200203T133524500,-146.230190,-50.783615,47.029659,8.287940,7.448040,NaN,NaN,NaN
20200203T133524600,-146.055341,-50.672438,47.029660,8.287943,7.431120,NaN,NaN,NaN
20200203T133524700,-145.857687,-50.594617,47.029661,8.287945,7.400160,NaN,NaN,NaN
20200203T133524800,-145.629624,-50.494560,47.029662,8.287948,7.418520,NaN,NaN,NaN
20200203T133524900,-145.462377,-50.394501,47.029663,8.287950,7.410600,NaN,NaN,NaN
20200203T133525000,-145.317937,-50.327796,47.029663,8.287952,7.359480,NaN,NaN,NaN
20200203T133525100,-145.112680,-50.216620,47.029664,8.287955,7.393320,NaN,NaN,NaN
20200203T133525200,-144.877017,-50.172153,47.029665,8.287958,7.489440,NaN,NaN,NaN
20200203T133525300,-144.588139,-50.116570,47.029665,8.287962,7.719120,NaN,NaN,NaN
20200203T133525400,-144.390484,-50.005394,47.029666,8.287965,7.867080,NaN,NaN,NaN
20200203T133525500,-144.200431,-49.905336,47.029667,8.287967,7.927920,NaN,NaN,NaN
20200203T133525600,-143.987572,-49.794160,47.029668,8.287970,8.027280,NaN,NaN,NaN
20200203T133525700,-143.774713,-49.694103,47.029669,8.287973,8.087400,NaN,NaN,NaN
20200203T133525800,-143.592262,-49.582926,47.029670,8.287975,8.075880,NaN,NaN,NaN
20200203T133525900,-143.379404,-49.493987,47.029671,8.287978,8.115480,NaN,NaN,NaN
20200203T133526000,-143.166546,-49.460638,47.029671,8.287981,8.166240,NaN,NaN,NaN
20200203T133526100,-142.961289,-49.349462,47.029672,8.287983,8.194320,NaN,NaN,NaN
20200203T133526200,-142.740828,-49.216050,47.029673,8.287986,8.271000,NaN,NaN,NaN
20200203T133526300,-142.558377,-49.104874,47.029674,8.287989,8.199360,NaN,NaN,NaN
20200203T133526400,-142.398733,-49.015933,47.029675,8.287991,8.069400,NaN,NaN,NaN
